reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,11,3,80,3,109.42101349984296,,109.40736559988,109.42101349984296,110.42100450000726,110.42100450000726,110.42100450000726,110.67248439998366,l,0.2433980000205338,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
49,60,89,11,4,81,4,110.68736450001597,,110.67333979997784,110.68736450001597,111.68747449992225,111.68747449992225,111.68747449992225,111.98912589997053,t,0.29111120011657476,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
78,80,162,11,5,82,6,112.00397379999049,,111.99014209979214,112.00397379999049,113.00394139997661,113.00394139997661,113.00394139997661,113.32226109993644,t,0.30128900008276105,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,11,6,83,1,113.33689389983192,,113.32322579994798,113.33689389983192,114.33697459986433,114.33697459986433,114.33697459986433,114.37201939988881,t,0.028771599987521768,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,12,0,84,0,114.38690439984202,,114.37305599986576,114.38690439984202,115.38686989992857,115.38686989992857,115.38686989992857,116.53854470001534,t,1.1411669999361038,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
49,60,89,12,1,85,4,116.5533425998874,,116.53954439982772,116.5533425998874,117.55332700000145,117.55332700000145,117.55332700000145,118.00498600001447,l,0.44330319995060563,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
40,55,62,12,2,86,3,118.02055989997461,,118.00588770001195,118.02055989997461,119.01987629989162,119.01987629989162,119.01987629989162,119.52155709988438,l,0.4907062000129372,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,12,3,87,5,119.53620679979213,,119.52256929990835,119.53620679979213,120.53624739986844,120.53624739986844,120.53624739986844,120.65436990000308,t,0.1032281001098454,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
78,80,162,12,4,88,6,120.6694638999179,,120.65534379985183,120.6694638999179,121.66980389994569,121.66980389994569,121.66980389994569,122.17158399987966,l,0.485542899928987,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,12,5,89,1,122.18588209990412,,122.17259430000558,122.18588209990412,123.18585929996334,123.18585929996334,123.18585929996334,123.62156919995323,l,0.42209400003775954,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,12,6,90,2,123.63558799983002,,123.6228387998417,123.63558799983002,124.63573069986887,124.63573069986887,124.63573069986887,125.00449849991128,t,0.3601901999209076,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,13,0,91,0,125.01895089983009,,125.00553429988213,125.01895089983009,126.0189782998059,126.0189782998059,126.0189782998059,126.23703859979287,l,0.2042366999667138,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,13,1,92,5,126.25193459982984,,126.23803519993089,126.25193459982984,127.25222599995323,127.25222599995323,127.25222599995323,127.35303039988503,l,0.09010809985920787,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,13,2,93,1,127.36857880000025,,127.35389259993099,127.36857880000025,128.3686758999247,128.3686758999247,128.3686758999247,128.63702329993248,t,0.2611592998728156,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
