reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,13,4,95,0,136.69385499996133,,136.68104429985397,136.69385499996133,137.6941944998689,137.6941944998689,137.6941944998689,138.22846789984033,l,0.5304229999892414,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,13,5,96,2,138.24362049996853,,138.22922379989177,138.24362049996853,139.2434523999691,139.2434523999691,139.2434523999691,139.611497099977,l,0.35781900002621114,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,13,6,97,5,139.62685939995572,,139.61230209982023,139.62685939995572,140.6269297997933,140.6269297997933,140.6269297997933,140.71197639987804,t,0.07609490002505481,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,14,0,98,5,140.72706249984913,,140.71264419984072,140.72706249984913,141.72662859992124,141.72662859992124,141.72662859992124,141.74498859979212,l,0.0013746998738497496,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,14,1,99,4,141.7599427998066,,141.74604239990003,141.7599427998066,142.75990409986116,142.75990409986116,142.75990409986116,142.82852759980597,l,0.0620405999943614,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,14,2,100,0,142.84295369987376,,142.82928189984523,142.84295369987376,143.84328179992735,143.84328179992735,143.84328179992735,144.07764249993488,l,0.2260410999879241,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,14,3,101,1,144.0927364998497,,144.07829939993098,144.0927364998497,145.09281149995513,145.09281149995513,145.09281149995513,145.32778459996916,l,0.22768749995157123,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,14,4,102,3,145.3424454999622,,145.329080699943,145.3424454999622,146.3427913999185,146.3427913999185,146.3427913999185,146.84594589984044,t,0.49747900012880564,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,14,5,103,2,146.85932419984601,,146.84662109985948,146.85932419984601,147.85978569998406,147.85978569998406,147.85978569998406,148.29456359986216,t,0.41987959994003177,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,14,6,104,6,148.3094071999658,,148.29555299994536,148.3094071999658,149.30915859993547,149.30915859993547,149.30915859993547,149.46020559989847,t,0.14535310002975166,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
